	text	DIALECT	IRONY
925	ههههههههه كذابين حتى يوم القيامة و انتم تكذبون	1	0.0
925	ههههههههه كذابين حتى يوم القيامة و انتم تكذبون	2	0.0
927	ما يجب ان تستورده الجزائر ليس السيارات .. بل العقل..	1	1.0
928	هدا جامي شفتي دار تاريخ يعرف غير الأيام الأتية القريبة سداسي	2	0.0
929	لعندو دراهم اوجد روحو يشري لما عندوش يسكت و مايزيدش ينتقد و يهدر على هذا الموضوع خاطر كرهنا منو.	2	0.0
930	الحمد لله هذا فأل خير في بداية سنة 2023 إن شاء الله تتسرح الأمور .	1	0.0
930	الحمد لله هذا فأل خير في بداية سنة 2023 إن شاء الله تتسرح الأمور .	2	0.0
931	كما وعد السيد الرئيس المواطن على موعد مع الرخاء ابتداءا من شهر مارس اللهم زد وبارك	1	0.0
932	لمادا لا يكون تسهيل للوكلاء  ان يتحدو و يضاعون سلعهم في مكان واحد في كل ولاية  يتحدو على كرراء	1	0.0
933	ما جيبوش سيارات سيدي الوزير من فضلك	2	0.0
934	قالك احترام الوقت هههه قعدو. ثلاث سنين	2	1.0
935	مزلنا نقولو برك  في قريب الاجال . بعد أيام . فيه دراسة الملفات . شبعنا من و الوعود الكاذبة	1	0.0
935	مزلنا نقولو برك  في قريب الاجال . بعد أيام . فيه دراسة الملفات . شبعنا من و الوعود الكاذبة	2	0.0
936	أصبح المسؤول يصعد المنبر و يعلم المواطن هذه هي الجزائر الجديدة حقا	1	0.0
937	الأولي الأولي الأولي من 2018 والنهائي متى	1	0.0
938	شعب منافق مهما فعلت الدولة لا يرضى  واصبرو خلو الرجالة تخدم  شعب مفرعن قولوا الحمد لله	1	1.0
939	وسعونا الطرقات وكثرو الممهلات ولعلا ينجح طويل العمر	1	0.0
939	وسعونا الطرقات وكثرو الممهلات ولعلا ينجح طويل العمر	2	0.0
940	لا خير في قوم لا تأكل ولا تلبس منماتنتج	1	0.0
941	تعلم الكلام يا صحفيي آخر الزمان ... بهدلتونا الله يبهدلكم	1	0.0
941	تعلم الكلام يا صحفيي آخر الزمان ... بهدلتونا الله يبهدلكم	2	0.0
942	اللعاب حميدة والرشام حميدة والعصابة حميدة .اورو م السكوار .	2	1.0
943	المغرب يصدر السيارات والجزائر ضجة إعلامية من أجل إستيراد سيارة فيات😂😂😂😂😂😂😂	1	1.0
944	الجزائر الجديده 😂😂🖐️. الله يرحمك يا غاليه جزائر قديمه	1	1.0
945	فيات تاعك راها ب 40 مليون في ليبيا 😂😂😂	2	1.0
946	عادل غضبان صحفي بمعنى الكلمة لايحب الاضواء يعمل بجد واتقان ماشاءالله نتمنى نراك في حصص اخرى خاصة بك	1	0.0
947	مانشريهاش هذي زوج من ناس يرفدوها و يحوها في المازدا و يهربو😅😅	2	1.0
948	مرحبا بيكم فى المغرب داسيا لوغان ديزيل 2023 زيرو كليمتر 100 مليون جزايري لهادا لا يريدون فتح حدود	1	0.0
949	وضحكوني 😂😂 مهزلة دولة الغاز ،المغرب كصنع انواع مختلفة و عدنا هد نوع غير للاطفال	2	1.0
950	هههههههههه 😂<br>معرفت نضحك ولا نبكي .. الله المستعان	1	1.0
950	هههههههههه 😂<br>معرفت نضحك ولا نبكي .. الله المستعان	2	1.0
951	لا بد أنها عملية تجارية أخرى لمافيات البلاد التي تريد المتاجرة في الشعب.	1	0.0
952	اي حدث تتحدت عنه ايها الابله واحلام الجزاىريين  تتبخر  في الهواء	1	0.0
953	ههههههههههه أخوكم من المغرب إخوتي الجزائريين ماقديتش نحبس ضحكة والله	1	1.0
953	ههههههههههه أخوكم من المغرب إخوتي الجزائريين ماقديتش نحبس ضحكة والله	2	1.0
954	فيات 500 ب 260 مليون؟؟؟   كنا طامعين يطيح السوق.... 😢😢😢😢	2	0.0
955	جيبين بنادم ميعرفش فرق بين مليون و سنتيم	2	0.0
956	تستحمرون الشعب أيها الاوغاد.حكومة الكابرانات.فاشلين في كل شيء .فضيحة ورى فضيحة😂😂	1	1.0
957	التاريخ يعيد نفسه بدأت المهازل خليها تصدي	1	0.0
958	تحيا إيطاليا 😂😂😂😂😂😂 .<br>للمركبة الفضائية التي حلت جميع مشاكل الجزائريين.	1	1.0
959	شعب ماهوش قادر يشري بليغة باش يمشي ونتا تقولي فيات 260 مليون ...الرداءة	2	1.0
960	Panda و Fiorino ارخص و لكن غير موجودة مع السيارات المسوقة في الجزائر	1	0.0
961	هذا إنجاز تاريخي سوف يخلد في تاريخ الجزائر	1	0.0
962	سيارات الاطفال  في عبد النصر  عاملين<br>عليها حدث وريبورتاجات.  ياو  سترو. رواحكم	1	1.0
963	هدو لواطا تع 240 حكومة فاشل الله يرحم الشهداء	2	0.0
964	يرحم ايام الماروتي يا الرب برويطة ب 260 مليون ههههه الجزائر الجديدة	2	1.0
965	لااااااااااااااااااااااااااااااااااااااااحول ولا قوة إلا بالله العلي العظيم	1	0.0
966	واش هو الجديد لهذه الحكومة الغلاءثم الغلاء	1	0.0
966	واش هو الجديد لهذه الحكومة الغلاءثم الغلاء	2	0.0
967	لايوجد خير في هذا النضام لااليوم لاغدوة وكاننا في استعمار	1	0.0
968	افتحو السوق واخلو الناس تشري الماركة لتحب.	2	0.0
969	وشبيه صحفي هدا يخربط علينا الاسعار مفهمناهمش	2	0.0
970	والله العظيم صارت الجزائر أضحوكة!!!!! خلقتم الحدت من أجل سيارات مستوردة!!! لو كانت مصنعة محليًا كانو سيجعلونه يوما وطنيًا.	1	1.0
971	صحافي ما يفرق بين الدينار والسنتيم،،،، قال 240 مليون دينار يعني 240.000.000  ساوي 24 مليار .	1	0.0
972	ذكرى النصر ومستوردين سيارة شكلها علبة دخان😂😂😂	1	1.0
973	الكل يحوس على أسعار السيارات و ما يحوسش على أسعار المواد الغذاءية	2	0.0
974	خيبة أمل كبيرة من طرف الشعب الحزائري الذي وعدوه بسيارة فيات 500 المدعمة  ب 95 مليون   😂😂😂😂	1	1.0
975	انا انقلكم خليونا روحو وجيبو لكحالش اعيشو معاكم تتمسخرو بينا   طارو عينينا  اطير عينيكم  انشاء الله	2	0.0
976	الله يبهدلكم تاكلو في حق زوالي من كل حاجة حسبنا الله ونعم الوكيل فيكم	2	0.0
977	اللهم أخرجنا منها فإن عدنا فإنا ظالمون	1	0.0
978	فيات 500 كان الجزاىري يشتريها من عند كرتي500مليون و دولة جابتها 300مليون قالوا غاليا  و هي 2023	2	0.0
979	كارثة وخلاص الزوالي مايصحلو والو فالأول فرحنا دك تبخر كلش سمحولي غالية بزاف ماشي تاع 2600000	2	0.0
980	مستوى  في الأرض،  لا يفرق بين الدينار والسنتيم  .....	1	0.0
981	حشاووهالنا بالكذب حق ربّي ماني شري فيات راني مقاطعها من ضرك خاينين الشعب قالك قطار الجزاير الجديدة الشكوبّي الجديد	2	1.0
982	هادي السيارات و الأسعار لي حلمنا بيها <br>الله المستعان	1	0.0
983	البلد الوحيد السيارات اغلا على مسكن باطبع ثمن الدولة كيلو لحم غالى علا سروال ياو مخك يفريني	1	0.0
983	البلد الوحيد السيارات اغلا على مسكن باطبع ثمن الدولة كيلو لحم غالى علا سروال ياو مخك يفريني	2	0.0
984	شكرا تبون تحيا الجزائر والله اسعار رائعة	1	0.0
984	شكرا تبون تحيا الجزائر والله اسعار رائعة	2	0.0
985	ان شاء الله تتباع بمليار هذه هي الجزائر الجديدة ،	2	0.0
986	صحافي وتقول 240مليون دينار معناها24مليار يرحم باباك فهمني برك	2	0.0
987	يا عمري و هذي اما حليب  تشرب يا حوجي انا قلت طونوبيل صغيرة نشجع روحي نكسبها احي يا قلبي	2	1.0
988	الصحفي يهدر على المباشر على التلفزيون وياكل chewing-gum .....كارثة	2	0.0
989	قلوا يلعريان واش اتحب قالوا الخاتم 😂😂😂😂😂😂	2	1.0
990	رخاس بزاف ، درك كامل نشريلكم وحدة وحدة متخموش	2	1.0
991	فيات رايحين بسومتها يرجعوها المانية وهي فيات حبة كوكاو تحيا الالمان	2	1.0
992	هدا لا يناسب الشعب اخطينا من فئيات غاليين بزاف ماشي لي يحوس عليها الشعب	2	0.0
993	لو كان عندي 260 مليون والله منريح دقيقة في هذه البلاد المتعفنة	2	0.0
994	السيارات فيات غالية بزاف لزملها منافسين وحدهم ماشي حل وربي يخلف علا الشعب المسكين	2	0.0
995	قناة النهار كارثة كيفاه تقدملي اسعار من هاتفك	2	0.0
996	جيبونا حجة لي يقدر المواطن البسيط يشريها ....	2	0.0
997	😂😂😂😂 شعب مغلوب على امرووو ...ياحليل الزواالي السيارة عند في المنام ومتصحلوش	2	0.0
998	واش دخل عيد النصر في جد السيارات المستوردة؟؟؟	2	0.0
999	كارثة.....؟...........................؟...............ما هاذا 260مليون راهو سعر سكن وليس سيارة	2	0.0
1000	ياعباد الله ادخلوا  لواد كنيس  وقارنو بين الاسعار	2	0.0
1001	هههه هذه هي السياسة نتاعهم جبنالكم بصح والله ماتركوبها  يركبوها غير اولاد الوزراء	2	0.0
1002	السعر في متناول الشعب ❌<br>السعر يتناول الشعب ✅<br>وبلا مننساو 406 تبقى 406... كاميرا واواو 🙂	2	1.0
1003	كاين شي ناس عمبالهم  سعر تاعهم 80 مليون أبردو ظكا	1	1.0
1003	كاين شي ناس عمبالهم  سعر تاعهم 80 مليون أبردو ظكا	2	1.0
1004	🇲🇦🇲🇦🇲🇦لمغرب يصدر مليون سيارة سنويا و نحن نستود مئتين سيارة و نقوم بضجة اعلامية.  هاته هي الحكرة الحقيقية	1	0.0
